id,name,op_id,name_de,name_sl,minint_elettorale,minint_finloc,name_it,prov_name,prov_istat_code,prov_istat_code_num,prov_acr,reg_name,reg_istat_code,reg_istat_code_num,opdm_id,com_catasto_code,com_istat_code,com_istat_code_num,geometry,comune_centr_long,comune_centr_lati,prov_centr_long,prov_centr_lati
1893,Parzanica,2214,,,1030121510,1030121510,,Bergamo,016,16,BG,Lombardia,03,3,1923,G350,016159,16159,"MULTIPOLYGON (((10.064112124579113 45.730702329687915, 10.062559561338807 45.724641017240785, 10.048469317591879 45.72497341179434, 10.0429621121357 45.72352651785535, 10.029750677770076 45.72295949185222, 10.029399154017554 45.72295949185222, 10.029047630265033 45.72299859709382, 10.02860822557438 45.72309636019781, 10.02811023359164 45.72321367592259, 10.026616257643422 45.72364383358013, 10.026206146598813 45.723780701925705, 10.02526874992542 45.724191306962446, 10.020991877603068 45.72640075311253, 10.02066964749659 45.7265962793205, 10.019204965194414 45.72753480511877, 10.01899990967211 45.72773033132674, 10.0185897986275 45.72819959422587, 10.015221029332496 45.732149223626905, 10.015191735686454 45.73236430245568, 10.015367497562714 45.73811277297005, 10.02860822557438 45.74628576846328, 10.0314497092406 45.745249479561025, 10.032064875807514 45.745132163836246, 10.03244569320608 45.745132163836246, 10.032767923312559 45.74515171645704, 10.033148740711123 45.74530813742342, 10.033412383525516 45.74558187411458, 10.03420331196869 45.74655950515444, 10.034759891243517 45.74767400453988, 10.03470130395143 45.748045504335025, 10.034642716659343 45.74857342509655, 10.034759891243517 45.7489253722709, 10.03511141499604 45.749316424686846, 10.035316470518344 45.74947284565322, 10.035609406978779 45.7496097139988, 10.040823675974524 45.7509783974546, 10.040911556912654 45.7509783974546, 10.041263080665177 45.7510175026962, 10.060714061638066 45.75248394925599, 10.063379783428026 45.74966837186119, 10.063819188118678 45.748905819650105, 10.06458082291581 45.747087425915964, 10.065195989482723 45.74534724266501, 10.065781862403593 45.74358750679327, 10.065957624279854 45.7426880862366, 10.066309148032376 45.74075237677767, 10.064815172084158 45.73332238087474, 10.064375767393505 45.73158219762379, 10.064112124579113 45.730702329687915)))",10.042734189328469,45.73682983756998,9.7880247285178,45.79669480814586
1894,Pedrengo,2215,,,1030121520,1030121520,,Bergamo,016,16,BG,Lombardia,03,3,1924,G412,016160,16160,"MULTIPOLYGON (((9.756587428414356 45.69869468944291, 9.758989507389924 45.69390429734759, 9.749146842319306 45.68731506413894, 9.745807366670345 45.68702177482698, 9.739743581939338 45.68858598449076, 9.730955488126286 45.69218366671744, 9.730633258019807 45.69251606127099, 9.72656144121976 45.69398250783078, 9.725594750900324 45.69421713928035, 9.725008877979453 45.694334455005134, 9.721347172224014 45.69484282314586, 9.720292600966449 45.69441266548832, 9.725887687360759 45.69992650455313, 9.726092742883063 45.7001415833819, 9.726122036529107 45.700376214831465, 9.726092742883063 45.70064995152263, 9.725975568298889 45.70133429325053, 9.725858393714715 45.70158847732089, 9.725682631838454 45.70186221401205, 9.724628060580887 45.703133134363874, 9.722401743481582 45.705459896238736, 9.72922716300972 45.701705793045676, 9.730252440621241 45.70514705430598, 9.732185821260114 45.70485376499403, 9.733855559084594 45.7043258442325, 9.735085892218422 45.70389568657496, 9.756587428414356 45.69869468944291)))",9.740575374197158,45.69595154452403,9.7880247285178,45.79669480814586
1895,Peia,2216,,,1030121530,1030121530,,Bergamo,016,16,BG,Lombardia,03,3,1925,G418,016161,16161,"MULTIPOLYGON (((9.93709487533446 45.802753737325574, 9.936684764289849 45.802225816564054, 9.936157478661066 45.80167834318173, 9.935864542200632 45.80142415911136, 9.934136217084063 45.8004856333131, 9.931148265187627 45.79915605509889, 9.93085532872719 45.799038739374105, 9.930533098620712 45.798999634132514, 9.930240162160278 45.798999634132514, 9.929449233717103 45.79888231840773, 9.92909770996458 45.79876500268295, 9.928570424335797 45.798471713370986, 9.928336075167449 45.79827618716302, 9.918346941866613 45.78830435055645, 9.918112592698265 45.78627087799354, 9.904168817181555 45.78159780162301, 9.904520340934077 45.78341619535715, 9.904520340934077 45.78363127418592, 9.90138592080742 45.79106127008885, 9.89954042110668 45.79401371582923, 9.895087786908066 45.80103310669542, 9.892744295224587 45.80355539477826, 9.905457737607469 45.80588215665313, 9.90806487210534 45.80435705223094, 9.931294733417843 45.80017279138035, 9.933638225101324 45.801169975041, 9.93709487533446 45.802753737325574)))",9.910907310467627,45.79557885066369,9.7880247285178,45.79669480814586
1896,Pianico,2217,,,1030121540,1030121540,,Bergamo,016,16,BG,Lombardia,03,3,1926,G564,016162,16162,"MULTIPOLYGON (((10.052921951790493 45.812999310623304, 10.056437189315714 45.811063601164385, 10.052746189914231 45.809773128191765, 10.052423959807752 45.8095776019838, 10.052218904285448 45.809186549567855, 10.051457269488317 45.80727039272973, 10.051340094904143 45.806937998176174, 10.051281507612057 45.80662515624342, 10.0526583089761 45.800915790970635, 10.051427975842273 45.799410239169255, 10.05022693635449 45.79835439764621, 10.047268278104095 45.7990582919949, 10.045832889447963 45.799527554894034, 10.042669175675265 45.80062250165868, 10.041556017125611 45.80103310669542, 10.04070650139035 45.80142415911136, 10.03962263648674 45.8018738693897, 10.038070073246434 45.80248000063441, 10.035902343439215 45.80206939559767, 10.032035582161472 45.800368317588315, 10.031479002886645 45.80005547565556, 10.031039598195992 45.79972308110201, 10.030805249027644 45.79927337082368, 10.03060019350534 45.79763095067671, 10.022837377303809 45.803594500019855, 10.02893045568086 45.80773965562886, 10.040501445868045 45.8123736267578, 10.04512984194292 45.81466128339107, 10.052921951790493 45.812999310623304)))",10.04084957390455,45.806109636677796,9.7880247285178,45.79669480814586
1897,Piario,2218,,,1030121542,1030121542,,Bergamo,016,16,BG,Lombardia,03,3,1927,G574,016163,16163,"MULTIPOLYGON (((9.934165510730107 45.896137054252975, 9.933110939472542 45.89322371375419, 9.932905883950237 45.892930424442234, 9.932525066551671 45.89265668775107, 9.931499788940148 45.891972346023174, 9.931001796957409 45.89169860933201, 9.924703663058054 45.88837466379649, 9.922682401481051 45.88735792751503, 9.922213703144356 45.88716240130706, 9.91532969632413 45.88460100798263, 9.914714529757218 45.88440548177466, 9.914509474234913 45.88438592915386, 9.913454902977346 45.88452279749944, 9.911667990568693 45.884952955156976, 9.910847768479474 45.88522669184814, 9.91064271295717 45.885324454952126, 9.919225751247918 45.893829844998905, 9.919870211460875 45.893888502861294, 9.92016314792131 45.89400581858608, 9.920485378027788 45.89422089741485, 9.923151099817748 45.89676273811848, 9.9235905045084 45.89836605302386, 9.923531917216314 45.89910905261414, 9.923942028260923 45.89936323668451, 9.926109758068142 45.89985205220444, 9.930328043098408 45.90047773606995, 9.930884622373235 45.900438630828354, 9.93243718561354 45.899910710066834, 9.932788709366063 45.89973473647966, 9.934165510730107 45.896137054252975)))",9.923959427568354,45.892586448900296,9.7880247285178,45.79669480814586
1898,Piazza Brembana,2219,,,1030121541,1030121541,,Bergamo,016,16,BG,Lombardia,03,3,1928,G579,016164,16164,"MULTIPOLYGON (((9.678431980770274 45.95192068138737, 9.677494584096882 45.95106036607229, 9.676322838255142 45.949926314066055, 9.676615774715577 45.94953526165011, 9.676820830237881 45.94930063020055, 9.67714306034436 45.949026893509384, 9.677494584096882 45.94879226205982, 9.677963282433579 45.948538077989454, 9.679457258381797 45.94771686791597, 9.680629004223537 45.94716939453365, 9.680687591515625 45.94691521046329, 9.680218893178928 45.94650460542655, 9.679867369426406 45.946211316114585, 9.67772893326523 45.94458844858842, 9.677377409512708 45.94437336975965, 9.670962101029179 45.94163600284804, 9.665220546404651 45.93956342504354, 9.664927609944217 45.93950476718115, 9.66437103066939 45.93970029338912, 9.663228578473694 45.94034552987543, 9.662584118260735 45.94071702967057, 9.661910364401736 45.9412645030529, 9.661558840649214 45.94140137139848, 9.657721373017514 45.942437660300726, 9.657487023849166 45.94249631816312, 9.656783976344121 45.9426136338879, 9.655495055918207 45.94275050223349, 9.654792008413162 45.94273094961269, 9.65051513609081 45.941909739539206, 9.650251493276418 45.94167510808964, 9.647468596902286 45.93895729379883, 9.650163612338288 45.93555513778011, 9.642840200827411 45.933071954938875, 9.632704599296357 45.936395900474395, 9.634110694306445 45.947990604607135, 9.639383550594276 45.9496134721333, 9.643455367394324 45.950903945105914, 9.643982653023109 45.95109947131389, 9.644099827607281 45.95143186586744, 9.644217002191455 45.95184247090418, 9.644363470421673 45.952155312836936, 9.64483216875837 45.95260502311527, 9.645798859077805 45.95348489105114, 9.646208970122414 45.95383683822549, 9.646736255751197 45.95418878539984, 9.653942492677901 45.958842309149574, 9.655319294041945 45.959722177085446, 9.658424420522557 45.96165788654437, 9.665249840050695 45.95901828273675, 9.666509466830567 45.95981994018943, 9.667007458813305 45.960171887363785, 9.667329688919784 45.96042607143415, 9.66870649028383 45.96152101819879, 9.669614593311177 45.96232267565148, 9.671899497702572 45.964414806076775, 9.672602545207615 45.96550975284142, 9.672983362606182 45.96592035787816, 9.67339347365079 45.96638962077729, 9.673686410111227 45.96668291008925, 9.674037933863747 45.966995752022, 9.674799568660879 45.96760188326672, 9.67781681420336 45.966643804847656, 9.679545139319927 45.96568572642859, 9.675678378042184 45.958705440803996, 9.678431980770274 45.95192068138737)))",9.657455400467606,45.94893433898719,9.7880247285178,45.79669480814586
1899,Piazzatorre,2220,,,1030121550,1030121550,,Bergamo,016,16,BG,Lombardia,03,3,1929,G583,016165,16165,"MULTIPOLYGON (((9.6905009629402 46.0346087147387, 9.697414263406468 46.03120655871999, 9.699728461443906 46.02786306056367, 9.700050691550384 46.027608876493304, 9.701163850100038 46.027100508352575, 9.706466000033913 46.02530166723923, 9.709073134531785 46.02491061482329, 9.70945395193035 46.02491061482329, 9.712412610180746 46.02453911502815, 9.712764133933266 46.02434358882017, 9.713144951331833 46.02408940474981, 9.713672236960615 46.02369835233387, 9.713965173421052 46.0234246156427, 9.721112823055666 46.01415667338484, 9.722079513375103 46.01313993710338, 9.72263609264993 46.012436042754686, 9.72289973546432 46.012084095580335, 9.730457496143547 46.00131060152108, 9.730809019896068 46.00076312813876, 9.730838313542112 45.998123524331135, 9.730838313542112 45.99738052474084, 9.730398908851459 45.99546436790272, 9.731365599170894 45.994838684037205, 9.731775710215505 45.99440852637967, 9.73198076573781 45.99391971085974, 9.732566638658678 45.99180802781364, 9.732273702198244 45.98983321311313, 9.732215114906158 45.989579029042766, 9.730223146975199 45.98899245041885, 9.72448159235067 45.98676345164797, 9.718036990221098 45.984045637357156, 9.712236848304483 45.98148424403273, 9.711914618198005 45.981230059962364, 9.70728622212313 45.977006693870166, 9.704210389288562 45.97765193035647, 9.692610105455334 45.97733908842372, 9.680306774117058 45.98209037527744, 9.67072775186083 45.98783884579181, 9.672338902393225 45.98948126593878, 9.672690426145747 45.98985276573392, 9.672924775314094 45.99022426552907, 9.673979346571661 45.99184713305524, 9.674448044908358 45.99259013264553, 9.674623806784618 45.99309850078626, 9.674623806784618 45.993509105823, 9.673774291049357 46.00015699689405, 9.672016672286746 46.00346138980877, 9.671753029472354 46.003715573879134, 9.67005399800183 46.00514291519733, 9.669761061541395 46.005475309750885, 9.668677196637786 46.006961308931466, 9.66779838725648 46.008329992387274, 9.665982181201784 46.01145841171483, 9.665894300263652 46.01169304316439, 9.666070062139914 46.01331591069056, 9.66621653037013 46.01462593628397, 9.66712463339748 46.01757838202435, 9.666743815998915 46.01933811789609, 9.663609395872259 46.02317043157234, 9.662877054721172 46.023835220679445, 9.661031555020429 46.02520390413525, 9.65936181719595 46.02631840352069, 9.65886382521321 46.02647482448707, 9.658277952292341 46.026631245453444, 9.658190071354209 46.02665079807424, 9.657281968326862 46.02713961359417, 9.656227397069294 46.027960823667655, 9.65593446060886 46.028430086566786, 9.65611022248512 46.02895800732831, 9.658658769690906 46.03415900446036, 9.661822483463604 46.03623158226487, 9.665572070157173 46.03421766232276, 9.6905009629402 46.0346087147387)))",9.694953633344326,46.00628994010224,9.7880247285178,45.79669480814586
1900,Piazzolo,2221,,,1030121560,1030121560,,Bergamo,016,16,BG,Lombardia,03,3,1930,G588,016166,16166,"MULTIPOLYGON (((9.692610105455334 45.97733908842372, 9.685608924050934 45.97172748625493, 9.679545139319927 45.96568572642859, 9.67781681420336 45.966643804847656, 9.674799568660879 45.96760188326672, 9.674037933863747 45.966995752022, 9.673686410111227 45.96668291008925, 9.67339347365079 45.96638962077729, 9.672983362606182 45.96592035787816, 9.672602545207615 45.96550975284142, 9.671899497702572 45.964414806076775, 9.669614593311177 45.96232267565148, 9.66870649028383 45.96152101819879, 9.667329688919784 45.96042607143415, 9.667007458813305 45.960171887363785, 9.666509466830567 45.95981994018943, 9.665249840050695 45.95901828273675, 9.66346292764204 45.96089533433328, 9.659742634594515 45.97043701328231, 9.65936181719595 45.97061298686948, 9.654879889351292 45.97270511729479, 9.653971786323945 45.97315482757312, 9.653532381633292 45.97366319571385, 9.660123451993082 45.97763237773568, 9.661119435958561 45.97776924608126, 9.661558840649214 45.97782790394365, 9.661851777109648 45.977945219668435, 9.662232594508215 45.97810164063481, 9.669321656850743 45.98199261217345, 9.669497418727005 45.98220769100222, 9.669673180603265 45.98250098031418, 9.66987823612557 45.98287248010933, 9.671020688321267 45.985121031501, 9.671108569259397 45.985414320812964, 9.671108569259397 45.98568805750412, 9.671079275613353 45.98604000467847, 9.671020688321267 45.98645060971521, 9.67072775186083 45.98783884579181, 9.680306774117058 45.98209037527744, 9.692610105455334 45.97733908842372)))",9.672443360861765,45.97366238595281,9.7880247285178,45.79669480814586
1901,Pognano,2222,,,1030121570,1030121570,,Bergamo,016,16,BG,Lombardia,03,3,1931,G774,016167,16167,"MULTIPOLYGON (((9.65042725515268 45.59365801052038, 9.65268286589803 45.587733566418834, 9.653298032464944 45.58409677895055, 9.653708143509553 45.57754665098349, 9.651481826410246 45.5774879931211, 9.647263541379981 45.574242258068764, 9.645886740015936 45.57390986351522, 9.643601835624542 45.57353836372007, 9.64316243093389 45.57353836372007, 9.639852248930973 45.57791815077864, 9.637215820787057 45.57907175540568, 9.627373155716437 45.57561094152457, 9.625351894139436 45.58180912231728, 9.62538118778548 45.58278675335714, 9.627490330300612 45.58505485736961, 9.631650028038791 45.5893759865658, 9.633261178571184 45.59027540712247, 9.634550098997098 45.590959748850366, 9.638914852257582 45.59223066920219, 9.643982653023109 45.592875905688494, 9.65042725515268 45.59365801052038)))",9.640950599301465,45.583785707745065,9.7880247285178,45.79669480814586
1902,Ponte Nossa,2223,,,1030121571,1030121571,,Bergamo,016,16,BG,Lombardia,03,3,1932,F941,016168,16168,"MULTIPOLYGON (((9.900682873302376 45.8534536830527, 9.892099835011628 45.8492889748229, 9.87308825872939 45.85016884275877, 9.867668934211341 45.84981689558442, 9.865413323465992 45.86002336364056, 9.865325442527862 45.8603753108149, 9.874875171138045 45.86139204709636, 9.875285282182654 45.86147025757955, 9.875724686873307 45.86166578378752, 9.875988329687699 45.86191996785789, 9.8804995511784 45.867648885751464, 9.884161256933838 45.872908540745904, 9.888672478424539 45.870894620803796, 9.892509946056238 45.87064043673343, 9.894706969509501 45.871324778461336, 9.896230239103764 45.871813593981265, 9.8978706832822 45.87243927784677, 9.898837373601635 45.872849882883514, 9.899745476628985 45.87337780364504, 9.900214174965681 45.8736515403362, 9.900565698718204 45.87079685769981, 9.902147555604552 45.87044491052546, 9.90246978571103 45.87032759480068, 9.902674841233335 45.8701711738343, 9.90630725334273 45.86712096498994, 9.906424427926904 45.866769017815585, 9.906424427926904 45.86643662326203, 9.9062193724046 45.865869597258914, 9.905809261359991 45.86518525553102, 9.905369856669338 45.8646182295279, 9.904901158332642 45.86432494021594, 9.904491047288033 45.863953440420794, 9.903084952277945 45.862115494065854, 9.902733428525423 45.861626678545925, 9.901971793728292 45.85949544287903, 9.901239452577203 45.8562106025851, 9.900682873302376 45.8534536830527)))",9.886894394293412,45.85993835386322,9.7880247285178,45.79669480814586
1903,Ponteranica,2225,,,1030121580,1030121580,,Bergamo,016,16,BG,Lombardia,03,3,1933,G853,016169,16169,"MULTIPOLYGON (((9.675766258980316 45.76697244126671, 9.684525059147324 45.76396133766394, 9.684349297271064 45.76239712800017, 9.68432000362502 45.762045180825815, 9.68440788456315 45.759737971571745, 9.684466471855238 45.75915139294783, 9.684642233731498 45.75881899839428, 9.685374574882585 45.75748942018007, 9.689270629806373 45.75539728975477, 9.690032264603504 45.755006237338826, 9.690442375648113 45.75486936899325, 9.690852486692723 45.75471294802687, 9.701046675515864 45.750391818830686, 9.697121326946032 45.746109794876105, 9.691526240551722 45.7371155893094, 9.686311971555979 45.732031907902126, 9.682855321322844 45.73164085548618, 9.6821522738178 45.73156264500299, 9.661383078772952 45.725129832760715, 9.661002261374387 45.72495385917354, 9.660885086790213 45.724758332965564, 9.660504269391646 45.72344830737215, 9.660474975745604 45.723174570680996, 9.66053356303769 45.72297904447302, 9.660562856683734 45.72293993923143, 9.660562856683734 45.72292038661063, 9.660680031267908 45.722744413023456, 9.660826499498125 45.72256843943628, 9.661031555020429 45.72209917653715, 9.661090142312517 45.72159080839642, 9.660914380436257 45.721375729567654, 9.660767912206039 45.72125841384287, 9.659478991780125 45.72026123018221, 9.65693044457434 45.71973330942069, 9.65669609540599 45.71971375679989, 9.656373865299512 45.71975286204149, 9.656080928839078 45.71983107252468, 9.655670817794467 45.72006570397424, 9.65543646862612 45.7203394406654, 9.652829334128247 45.72338964950976, 9.652594984959899 45.723722044063315, 9.652536397667813 45.7238393597881, 9.65236063579155 45.724210859583245, 9.651628294640464 45.725677306143034, 9.650954540781463 45.72710464746123, 9.650866659843333 45.7273392789108, 9.650720191613114 45.72761301560196, 9.649987850462027 45.72804317325949, 9.647702946070634 45.729372751473704, 9.64699989856559 45.729724698648056, 9.646736255751197 45.729861566993634, 9.64509581157276 45.72968559340646, 9.639207788718016 45.72683091077007, 9.643777597500803 45.73175817121096, 9.654088960908119 45.73484748529692, 9.654557659244814 45.73484748529692, 9.654879889351292 45.734925695780106, 9.661265904188777 45.73735022075896, 9.661998245339866 45.737682615312515, 9.66220330086217 45.737780378416495, 9.663580102226215 45.738699351593965, 9.663609395872259 45.73877756207715, 9.666538760476609 45.743841690863626, 9.66662664141474 45.7440372170716, 9.671782323118398 45.74632487370487, 9.679515845673883 45.75152587083693, 9.679867369426406 45.751799607528085, 9.680775472453755 45.752659922843165, 9.680804766099799 45.75291410691353, 9.676352131901185 45.76378536407677, 9.675766258980316 45.76697244126671)))",9.67491766246507,45.740251331591274,9.7880247285178,45.79669480814586
1904,Ponte San Pietro,2224,,,1030121590,1030121590,,Bergamo,016,16,BG,Lombardia,03,3,1934,G856,016170,16170,"MULTIPOLYGON (((9.587973201787918 45.71212733993058, 9.601360398029803 45.7106022355084, 9.599602779267192 45.7098787885389, 9.5993391364528 45.70976147281412, 9.599134080930495 45.70946818350216, 9.595999660803841 45.704540923061266, 9.594534978501665 45.70215550332401, 9.594300629333317 45.70117787228415, 9.593509700890142 45.69769750578225, 9.59391981193475 45.696152848739274, 9.594007692872882 45.6959573225313, 9.59441780391749 45.69591821728971, 9.589379296798008 45.68700222220619, 9.586069114795091 45.6868849064814, 9.586420638547613 45.688234037316406, 9.586449932193656 45.68872285283634, 9.58598123385696 45.691538430231134, 9.584575138846873 45.69269203485817, 9.577779012964777 45.696074638256086, 9.570719244268291 45.69761929529906, 9.566881776636592 45.697951689852616, 9.562634197960284 45.69687629570877, 9.55818156376167 45.701236530146545, 9.557800746363105 45.701216977525746, 9.556775468751582 45.70325045008865, 9.560642230029325 45.706809027073746, 9.565417094334418 45.71386752318153, 9.566823189344506 45.713887075802326, 9.568170697062506 45.71324183931602, 9.574732473776253 45.70872518391187, 9.576988084521602 45.7071218690065, 9.577281020982038 45.706906790177726, 9.578394179531692 45.706007369621055, 9.582905401022392 45.70301581863909, 9.584047853218088 45.70231192429039, 9.585014543537525 45.701744898287274, 9.58639134490157 45.70094324083458, 9.587680265327483 45.70102145131777, 9.587826733557701 45.703954344437356, 9.587973201787918 45.71212733993058)))",9.578799161185014,45.70215749482237,9.7880247285178,45.79669480814586
1905,Pontida,2226,,,1030121600,1030121600,,Bergamo,016,16,BG,Lombardia,03,3,1935,G864,016171,16171,"MULTIPOLYGON (((9.508528833717923 45.748495214613364, 9.509144000284836 45.74808460957662, 9.514885554909364 45.74468245355791, 9.519894768382803 45.74417408541718, 9.52045134765763 45.74393945396761, 9.520802871410153 45.743743927759645, 9.52411305341307 45.741417165884776, 9.524933275502288 45.740107140291364, 9.527833346460595 45.734397775018586, 9.528858624072118 45.730330829892765, 9.528419219381465 45.72950961981928, 9.527774759168508 45.72960738292327, 9.527306060831812 45.72960738292327, 9.526895949787203 45.72956827768168, 9.526515132388637 45.72954872506088, 9.525724203945462 45.7293923040945, 9.525343386546897 45.729294540990516, 9.52505045008646 45.72917722526574, 9.524757513626026 45.72904035692015, 9.524142347059113 45.72862975188341, 9.523995878828895 45.728453778296235, 9.52185744266772 45.723663386200926, 9.521710974437502 45.72321367592259, 9.521710974437502 45.72293993923143, 9.521798855375632 45.72256843943628, 9.52185744266772 45.722353360607514, 9.522179672774197 45.72219693964114, 9.522501902880677 45.722216492261936, 9.52294130757133 45.722333807986715, 9.523322124969894 45.7224511237115, 9.523732236014503 45.72258799205708, 9.524171640705156 45.72250978157389, 9.524230227997244 45.72215783439954, 9.52127156974685 45.7168786267843, 9.520978633286415 45.71650712698915, 9.505511588175441 45.719909283007865, 9.491567812658731 45.715803232640454, 9.483834290103244 45.72209917653715, 9.481432211127677 45.72344830737215, 9.476598759530498 45.72346785999295, 9.476042180255671 45.72346785999295, 9.475339132750626 45.723604728338536, 9.47085720490597 45.72446504365361, 9.46827936405414 45.72499296441514, 9.464383309130355 45.72614656904217, 9.464148959962007 45.72634209525014, 9.464119666315963 45.72673314766608, 9.46417825360805 45.72722196318601, 9.46417825360805 45.72812138374268, 9.464090372669919 45.72849288353783, 9.46368026162531 45.728844830712184, 9.46183476192457 45.72990067223523, 9.459139746488567 45.73142577665741, 9.45691342938926 45.73254027604285, 9.456591199282782 45.732598933905244, 9.454921461458301 45.73248161818046, 9.447246526194903 45.73144532927821, 9.448301097452468 45.73582511633678, 9.449443549648166 45.73527764295446, 9.453017374465473 45.733615670186694, 9.453456779156125 45.73345924922032, 9.45916904013461 45.73377209115307, 9.480758457268676 45.732520723422056, 9.481402917481633 45.73254027604285, 9.489487963789642 45.73338103873713, 9.492036510995426 45.73564914274961, 9.492300153809818 45.73611840564874, 9.492944614022775 45.73615751089033, 9.493325431421342 45.73645080020229, 9.49648914519404 45.73924682497629, 9.497133605406997 45.74000937718738, 9.497455835513476 45.74041998222412, 9.499272041568174 45.743743927759645, 9.499799327196957 45.745620979356175, 9.499975089073217 45.74587516342654, 9.50141047772935 45.74736116260712, 9.502435755340873 45.74759579405669, 9.5029923346157 45.74769355716067, 9.503519620244482 45.74777176764386, 9.508528833717923 45.748495214613364)))",9.500077852019517,45.7306331568993,9.7880247285178,45.79669480814586
1906,Pontirolo Nuovo,2227,,,1030121610,1030121610,,Bergamo,016,16,BG,Lombardia,03,3,1936,G867,016172,16172,"MULTIPOLYGON (((9.591693494835445 45.57287357461296, 9.597200700291625 45.5698624710102, 9.598987612700277 45.56258889607364, 9.589760114196572 45.56196321220813, 9.584516551554785 45.55977331867884, 9.581792242472739 45.55431813747643, 9.572652624907164 45.55416171651005, 9.57253545032299 45.55437679533882, 9.572242513862555 45.55474829513397, 9.57203745834025 45.55492426872114, 9.571773815525859 45.555041584445924, 9.569899022179074 45.55558905782824, 9.569430323842377 45.55562816306984, 9.569020212797769 45.55560861044904, 9.564538284953112 45.55515890017071, 9.56310289629698 45.557759398736735, 9.562868547128632 45.55811134591108, 9.562634197960284 45.55840463522304, 9.560319999922847 45.56043810778595, 9.558328031991888 45.55985152916203, 9.557976508239365 45.559753766058044, 9.55768357177893 45.559577792470876, 9.557419928964539 45.55946047674609, 9.555896659370276 45.5593431610213, 9.554519858006232 45.55928450315891, 9.550213692037836 45.559695108195655, 9.549950049223444 45.560242581577974, 9.54599540700757 45.566225683541916, 9.545585295962962 45.56786810368888, 9.544296375537048 45.573675232065646, 9.54423778824496 45.57390986351522, 9.54423778824496 45.574242258068764, 9.544267081891004 45.57441823165594, 9.546434811698223 45.57482883669268, 9.54775302577018 45.57482883669268, 9.549803580993228 45.57596288869892, 9.557214873442234 45.58963017063616, 9.556980524273886 45.595222220184155, 9.556804762397626 45.598859007652436, 9.558884611266715 45.59731435060946, 9.573882958040992 45.58702967207013, 9.588266138248354 45.57521988910863, 9.591693494835445 45.57287357461296)))",9.56925796515028,45.57196628680193,9.7880247285178,45.79669480814586
1907,Pradalunga,2228,,,1030121620,1030121620,,Bergamo,016,16,BG,Lombardia,03,3,1937,G968,016173,16173,"MULTIPOLYGON (((9.81915865636329 45.73508211674648, 9.813241339862502 45.72773033132674, 9.813006990694154 45.727495699877174, 9.812567586003501 45.727065542219634, 9.81230394318911 45.72683091077007, 9.812069594020763 45.72665493718289, 9.8098725705675 45.72546222731427, 9.808525062849498 45.72495385917354, 9.804716888863842 45.72401533337528, 9.804248190527145 45.72393712289209, 9.803720904898363 45.72385891240889, 9.803252206561666 45.7238198071673, 9.802519865410579 45.723800254546504, 9.80079154029401 45.72391757027129, 9.800645072063794 45.724210859583245, 9.80011778643501 45.72448459627441, 9.799356151637879 45.72473878034477, 9.793087311384568 45.726518068837315, 9.79235497023348 45.72669404242449, 9.781223384736947 45.72851243615863, 9.780110226187293 45.72866885712501, 9.779377885036206 45.7287275149874, 9.778674837531161 45.72878617284979, 9.778118258256335 45.72878617284979, 9.777590972627552 45.728766620228996, 9.777092980644813 45.7287079623666, 9.776682869600203 45.72862975188341, 9.776302052201638 45.72855154140022, 9.77524748094407 45.72859064664182, 9.774866663545506 45.72866885712501, 9.774690901669246 45.72952917244008, 9.774163616040461 45.73449553812257, 9.767777601202976 45.738210536074035, 9.767308902866281 45.73836695704041, 9.766869498175629 45.73854293062759, 9.765258347643234 45.73924682497629, 9.76514117305906 45.73948145642586, 9.765199760351148 45.73981385097941, 9.765258347643234 45.740048482428975, 9.765375522227409 45.74030266649934, 9.765434109519497 45.74040042960332, 9.765521990457627 45.740537297948904, 9.765697752333887 45.74069371891528, 9.766693736299366 45.74159313947195, 9.774954544483636 45.747028768053575, 9.775423242820333 45.74732205736553, 9.77556971105055 45.74738071522792, 9.775921234803072 45.747576241435894, 9.776507107723942 45.74781087288546, 9.776975806060639 45.74786953074785, 9.777532385335466 45.74773266240227, 9.77764955991964 45.74767400453988, 9.777971790026118 45.747498030952706, 9.778440488362815 45.74722429426154, 9.779172829513902 45.747087425915964, 9.780227400771468 45.74722429426154, 9.780783980046294 45.74730250474473, 9.781106210152773 45.74736116260712, 9.781838551303862 45.74765445191908, 9.782600186100993 45.747986846472635, 9.78910337552265 45.75205379159845, 9.789396311983086 45.75226887042722, 9.789630661151435 45.75250350187679, 9.790275121364392 45.7531096331215, 9.792706493986003 45.75144766035374, 9.79502069202344 45.75146721297453, 9.795870207758702 45.75144766035374, 9.796573255263747 45.75140855511214, 9.796836898078137 45.75134989724975, 9.798535929548661 45.75088063435062, 9.804716888863842 45.7482019253014, 9.805097706262407 45.748025951714226, 9.805771460121408 45.74763489929828, 9.811190784639457 45.7440176644508, 9.811571602038022 45.74372437513885, 9.812977697048112 45.742648980995, 9.81496966497907 45.74073282415687, 9.81537977602368 45.74030266649934, 9.81830914062803 45.737272010275774, 9.818484902504292 45.7370960366886, 9.818689958026596 45.736704984272656, 9.81915865636329 45.73508211674648)))",9.79372597840663,45.73777521778972,9.7880247285178,45.79669480814586
